ts,home_id,day,p_cons,p_prod,p_tot
2023-02-19 17:15:00+01:00,CDB005,2023-02-19,200.94642789023263,0.0,200.94642789023263
2023-02-19 17:30:00+01:00,CDB005,2023-02-19,257.58406971619195,0.0,257.58406971619195
2023-02-19 17:45:00+01:00,CDB005,2023-02-19,210.5553562981742,0.0,210.5553562981742
2023-02-19 18:00:00+01:00,CDB005,2023-02-19,214.75132805478256,0.0,214.75132805478256
2023-02-19 18:15:00+01:00,CDB005,2023-02-19,345.9205363137381,0.0,345.9205363137381
2023-02-19 18:30:00+01:00,CDB005,2023-02-19,705.5761059786366,0.0,705.5761059786366
2023-02-19 18:45:00+01:00,CDB005,2023-02-19,249.6517855780465,0.0,249.6517855780465
2023-02-19 19:00:00+01:00,CDB005,2023-02-19,349.29557651756085,0.0,349.29557651756085
2023-02-19 19:15:00+01:00,CDB005,2023-02-19,383.8276778629848,0.0,383.8276778629848
2023-02-19 19:30:00+01:00,CDB005,2023-02-19,354.7867242593681,0.0,354.7867242593681
2023-02-19 19:45:00+01:00,CDB005,2023-02-19,294.1321408408029,0.0,294.1321408408029
2023-02-19 20:00:00+01:00,CDB005,2023-02-19,239.545131717108,0.0,239.545131717108
2023-02-19 20:15:00+01:00,CDB005,2023-02-19,282.7383929661342,0.0,282.7383929661342
2023-02-19 20:30:00+01:00,CDB005,2023-02-19,403.807963953609,0.0,403.807963953609
2023-02-19 20:45:00+01:00,CDB005,2023-02-19,428.67142949785506,0.0,428.67142949785506
2023-02-19 21:00:00+01:00,CDB005,2023-02-19,271.7035387427406,0.0,271.7035387427406
2023-02-19 21:15:00+01:00,CDB005,2023-02-19,283.7053576878139,0.0,283.7053576878139
2023-02-19 21:30:00+01:00,CDB005,2023-02-19,270.1716819020499,0.0,270.1716819020499
2023-02-19 21:45:00+01:00,CDB005,2023-02-19,535.20446232387,0.0,535.20446232387
2023-02-19 22:00:00+01:00,CDB005,2023-02-19,1831.8725683161642,0.0,1831.8725683161642
2023-02-19 22:15:00+01:00,CDB005,2023-02-19,1731.772317613874,0.0,1731.772317613874
2023-02-19 22:30:00+01:00,CDB005,2023-02-19,1948.1849586689366,0.0,1948.1849586689366
2023-02-19 22:45:00+01:00,CDB005,2023-02-19,260.4044669015067,0.0,260.4044669015067
2023-02-19 23:00:00+01:00,CDB005,2023-02-19,290.7389375129632,0.0,290.7389375129632
2023-02-19 23:15:00+01:00,CDB005,2023-02-19,280.7964256831578,0.0,280.7964256831578
2023-02-19 23:30:00+01:00,CDB005,2023-02-19,674.2822993455735,0.0,674.2822993455735
2023-02-19 23:45:00+01:00,CDB005,2023-02-19,1203.0678557668414,0.0,1203.0678557668414
2023-02-20 00:00:00+01:00,CDB005,2023-02-20,152.06548619903293,0.0,152.06548619903293
2023-02-20 00:15:00+01:00,CDB005,2023-02-20,179.7053575515747,0.0,179.7053575515747
2023-02-20 00:30:00+01:00,CDB005,2023-02-20,170.44601757758485,0.0,170.44601757758485
2023-02-20 00:45:00+01:00,CDB005,2023-02-20,154.5571425982884,0.0,154.5571425982884
2023-02-20 01:00:00+01:00,CDB005,2023-02-20,186.95486774275787,0.0,186.95486774275787
2023-02-20 01:15:00+01:00,CDB005,2023-02-20,174.54196432658605,0.0,174.54196432658605
2023-02-20 01:30:00+01:00,CDB005,2023-02-20,937.3699111938477,0.0,937.3699111938477
2023-02-20 01:45:00+01:00,CDB005,2023-02-20,1420.201789719718,0.0,1420.201789719718
2023-02-20 02:00:00+01:00,CDB005,2023-02-20,158.839822414702,0.0,158.839822414702
2023-02-20 02:15:00+01:00,CDB005,2023-02-20,109.72767904826573,0.0,109.72767904826573
2023-02-20 02:30:00+01:00,CDB005,2023-02-20,135.19999998649664,0.0,135.19999998649664
2023-02-20 02:45:00+01:00,CDB005,2023-02-20,150.5553562981742,0.0,150.5553562981742
2023-02-20 03:00:00+01:00,CDB005,2023-02-20,120.399999770443,0.0,120.399999770443
2023-02-20 03:15:00+01:00,CDB005,2023-02-20,122.50178609575543,0.0,122.50178609575543
2023-02-20 03:30:00+01:00,CDB005,2023-02-20,150.48672485351562,0.0,150.48672485351562
2023-02-20 03:45:00+01:00,CDB005,2023-02-20,131.7812500681196,0.0,131.7812500681196
2023-02-20 04:00:00+01:00,CDB005,2023-02-20,109.62831871910433,0.0,109.62831871910433
2023-02-20 04:15:00+01:00,CDB005,2023-02-20,152.58928530556815,0.0,152.58928530556815
2023-02-20 04:30:00+01:00,CDB005,2023-02-20,120.60619401509783,0.0,120.60619401509783
2023-02-20 04:45:00+01:00,CDB005,2023-02-20,105.096428666796,0.0,105.096428666796
2023-02-20 05:00:00+01:00,CDB005,2023-02-20,224.84955725205683,0.0,224.84955725205683
2023-02-20 05:15:00+01:00,CDB005,2023-02-20,187.31428609575545,0.0,187.31428609575545
2023-02-20 05:30:00+01:00,CDB005,2023-02-20,151.37876122398714,0.0,151.37876122398714
2023-02-20 05:45:00+01:00,CDB005,2023-02-20,224.83482101985388,0.0,224.83482101985388
2023-02-20 06:00:00+01:00,CDB005,2023-02-20,179.63008860360205,0.0,179.63008860360205
2023-02-20 06:15:00+01:00,CDB005,2023-02-20,180.3008932386126,0.0,180.3008932386126
2023-02-20 06:30:00+01:00,CDB005,2023-02-20,210.03628269972,0.0,210.03628269972
2023-02-20 06:45:00+01:00,CDB005,2023-02-20,176.9660712650844,0.0,176.9660712650844
2023-02-20 07:00:00+01:00,CDB005,2023-02-20,173.9486730794991,0.0,173.9486730794991
2023-02-20 07:15:00+01:00,CDB005,2023-02-20,266.9500006267003,0.0,266.9500006267003
2023-02-20 07:30:00+01:00,CDB005,2023-02-20,200.90884885534777,0.0,200.90884885534777
2023-02-20 07:45:00+01:00,CDB005,2023-02-20,379.92767906188965,0.0,379.92767906188965
2023-02-20 08:00:00+01:00,CDB005,2023-02-20,497.1300899539374,0.0,497.1300899539374
2023-02-20 08:15:00+01:00,CDB005,2023-02-20,419.33750179835727,0.0,419.33750179835727
2023-02-20 08:30:00+01:00,CDB005,2023-02-20,347.95044269392974,0.0,347.95044269392974
2023-02-20 08:45:00+01:00,CDB005,2023-02-20,321.24464416503906,0.0,321.24464416503906
2023-02-20 09:00:00+01:00,CDB005,2023-02-20,285.5132740662161,0.0,285.5132740662161
2023-02-20 09:15:00+01:00,CDB005,2023-02-20,200.35803536006384,0.0,200.35803536006384
2023-02-20 09:30:00+01:00,CDB005,2023-02-20,183.48938109811428,0.0,183.48938109811428
2023-02-20 09:45:00+01:00,CDB005,2023-02-20,135.06428623199463,0.0,135.06428623199463
2023-02-20 10:00:00+01:00,CDB005,2023-02-20,242.66902552241774,0.0,242.66902552241774
2023-02-20 10:15:00+01:00,CDB005,2023-02-20,219.98839364733016,0.0,219.98839364733016
2023-02-20 10:30:00+01:00,CDB005,2023-02-20,311.8336288317115,0.0,311.8336288317115
2023-02-20 10:45:00+01:00,CDB005,2023-02-20,261.49999959128246,0.0,261.49999959128246
2023-02-20 11:00:00+01:00,CDB005,2023-02-20,219.04070815364872,0.0,219.04070815364872
2023-02-20 11:15:00+01:00,CDB005,2023-02-20,333.12321295057023,0.0,333.12321295057023
2023-02-20 11:30:00+01:00,CDB005,2023-02-20,246.9415934064747,0.0,246.9415934064747
2023-02-20 11:45:00+01:00,CDB005,2023-02-20,444.6741074153355,0.0,444.6741074153355
2023-02-20 12:00:00+01:00,CDB005,2023-02-20,202.62566368980745,0.0,202.62566368980745
2023-02-20 12:15:00+01:00,CDB005,2023-02-20,435.63393211364746,0.0,435.63393211364746
2023-02-20 12:30:00+01:00,CDB005,2023-02-20,343.4292054302924,0.0,343.4292054302924
2023-02-20 12:45:00+01:00,CDB005,2023-02-20,222.3830349785941,0.0,222.3830349785941
2023-02-20 13:00:00+01:00,CDB005,2023-02-20,356.9345125181485,0.0,356.9345125181485
2023-02-20 13:15:00+01:00,CDB005,2023-02-20,373.5687483378819,0.0,373.5687483378819
2023-02-20 13:30:00+01:00,CDB005,2023-02-20,491.8274353837545,0.0,491.8274353837545
2023-02-20 13:45:00+01:00,CDB005,2023-02-20,285.1187500272478,0.0,285.1187500272478
2023-02-20 14:00:00+01:00,CDB005,2023-02-20,317.5345124101217,0.0,317.5345124101217
2023-02-20 14:15:00+01:00,CDB005,2023-02-20,265.76160730634416,0.0,265.76160730634416
2023-02-20 14:30:00+01:00,CDB005,2023-02-20,225.08761070048914,0.0,225.08761070048914
2023-02-20 14:45:00+01:00,CDB005,2023-02-20,187.18571376800537,0.0,187.18571376800537
2023-02-20 15:00:00+01:00,CDB005,2023-02-20,235.25309726411263,0.0,235.25309726411263
2023-02-20 15:15:00+01:00,CDB005,2023-02-20,200.86517892565047,0.0,200.86517892565047
2023-02-20 15:30:00+01:00,CDB005,2023-02-20,209.58318632682867,0.0,209.58318632682867
2023-02-20 15:45:00+01:00,CDB005,2023-02-20,246.6446429661342,0.0,246.6446429661342
2023-02-20 16:00:00+01:00,CDB005,2023-02-20,233.6654861585229,0.0,233.6654861585229
2023-02-20 16:15:00+01:00,CDB005,2023-02-20,252.27678516932897,0.0,252.27678516932897
2023-02-20 16:30:00+01:00,CDB005,2023-02-20,182.29911426105332,0.0,182.29911426105332
2023-02-20 16:45:00+01:00,CDB005,2023-02-20,223.11428478785925,0.0,223.11428478785925
2023-02-20 17:00:00+01:00,CDB005,2023-02-20,194.02035468447525,0.0,194.02035468447525
2023-02-20 17:15:00+01:00,CDB005,2023-02-20,289.4964298520769,0.0,289.4964298520769
2023-02-20 17:30:00+01:00,CDB005,2023-02-20,256.34690343806176,0.0,256.34690343806176
2023-02-20 17:45:00+01:00,CDB005,2023-02-20,288.5107156208583,0.0,288.5107156208583
2023-02-20 18:00:00+01:00,CDB005,2023-02-20,286.44601899543693,0.0,286.44601899543693
2023-02-20 18:15:00+01:00,CDB005,2023-02-20,184.76785673413957,0.0,184.76785673413957
2023-02-20 18:30:00+01:00,CDB005,2023-02-20,240.295575032192,0.0,240.295575032192
2023-02-20 18:45:00+01:00,CDB005,2023-02-20,757.0651775087629,0.0,757.0651775087629
2023-02-20 19:00:00+01:00,CDB005,2023-02-20,1564.9008864681277,0.0,1564.9008864681277
2023-02-20 19:15:00+01:00,CDB005,2023-02-20,933.9366021837507,0.0,933.9366021837507
2023-02-20 19:30:00+01:00,CDB005,2023-02-20,1173.8265478083517,0.0,1173.8265478083517
2023-02-20 19:45:00+01:00,CDB005,2023-02-20,664.8473227364676,0.0,664.8473227364676
2023-02-20 20:00:00+01:00,CDB005,2023-02-20,316.4415934064747,0.0,316.4415934064747
2023-02-20 20:15:00+01:00,CDB005,2023-02-20,251.26306303556976,0.0,251.26306303556976
2023-02-20 20:30:00+01:00,CDB005,2023-02-20,332.8309746126158,0.0,332.8309746126158
2023-02-20 20:45:00+01:00,CDB005,2023-02-20,376.64642551967074,0.0,376.64642551967074
2023-02-20 21:00:00+01:00,CDB005,2023-02-20,312.08761110558976,0.0,312.08761110558976
2023-02-20 21:15:00+01:00,CDB005,2023-02-20,269.2812483651297,0.0,269.2812483651297
2023-02-20 21:30:00+01:00,CDB005,2023-02-20,555.1159318231903,0.0,555.1159318231903
2023-02-20 21:45:00+01:00,CDB005,2023-02-20,243.97410583496094,0.0,243.97410583496094
2023-02-20 22:00:00+01:00,CDB005,2023-02-20,1648.9822983193187,0.0,1648.9822983193187
2023-02-20 22:15:00+01:00,CDB005,2023-02-20,205.5741067613874,0.0,205.5741067613874
2023-02-20 22:30:00+01:00,CDB005,2023-02-20,158.95044168117826,0.0,158.95044168117826
2023-02-20 22:45:00+01:00,CDB005,2023-02-20,205.51071425846644,0.0,205.51071425846644
2023-02-20 23:00:00+01:00,CDB005,2023-02-20,204.96548691471065,0.0,204.96548691471065
2023-02-20 23:15:00+01:00,CDB005,2023-02-20,187.87142889840263,0.0,187.87142889840263
2023-02-20 23:30:00+01:00,CDB005,2023-02-20,125.60973452677769,0.0,125.60973452677769
2023-02-20 23:45:00+01:00,CDB005,2023-02-20,1184.003574507577,0.0,1184.003574507577
2023-02-21 00:00:00+01:00,CDB005,2023-02-21,1158.0663723565835,0.0,1158.0663723565835
2023-02-21 00:15:00+01:00,CDB005,2023-02-21,104.34821462631226,0.0,104.34821462631226
2023-02-21 00:30:00+01:00,CDB005,2023-02-21,129.567256556148,0.0,129.567256556148
2023-02-21 00:45:00+01:00,CDB005,2023-02-21,151.02857099260603,0.0,151.02857099260603
2023-02-21 01:00:00+01:00,CDB005,2023-02-21,112.22566385184768,0.0,112.22566385184768
2023-02-21 01:15:00+01:00,CDB005,2023-02-21,120.4303571837289,0.0,120.4303571837289
2023-02-21 01:30:00+01:00,CDB005,2023-02-21,144.71239032576568,0.0,144.71239032576568
2023-02-21 01:45:00+01:00,CDB005,2023-02-21,102.90803527832031,0.0,102.90803527832031
2023-02-21 02:00:00+01:00,CDB005,2023-02-21,125.74159416266247,0.0,125.74159416266247
2023-02-21 02:15:00+01:00,CDB005,2023-02-21,216.5741078513009,0.0,216.5741078513009
2023-02-21 02:30:00+01:00,CDB005,2023-02-21,254.25575283354362,0.0,254.25575283354362
2023-02-21 02:45:00+01:00,CDB005,2023-02-21,157.2080361502511,0.0,157.2080361502511
2023-02-21 03:00:00+01:00,CDB005,2023-02-21,152.92389375129633,0.0,152.92389375129633
2023-02-21 03:15:00+01:00,CDB005,2023-02-21,153.7857138769967,0.0,153.7857138769967
2023-02-21 03:30:00+01:00,CDB005,2023-02-21,140.74070834269565,0.0,140.74070834269565
2023-02-21 03:45:00+01:00,CDB005,2023-02-21,139.9357133592878,0.0,139.9357133592878
2023-02-21 04:00:00+01:00,CDB005,2023-02-21,87.7176991015409,0.0,87.7176991015409
2023-02-21 04:15:00+01:00,CDB005,2023-02-21,143.73035737446375,0.0,143.73035737446375
2023-02-21 04:30:00+01:00,CDB005,2023-02-21,154.6663715733891,0.0,154.6663715733891
2023-02-21 04:45:00+01:00,CDB005,2023-02-21,140.72142832619804,0.0,140.72142832619804
2023-02-21 05:00:00+01:00,CDB005,2023-02-21,102.87699066432177,0.0,102.87699066432177
2023-02-21 05:15:00+01:00,CDB005,2023-02-21,122.33571413585118,0.0,122.33571413585118
2023-02-21 05:30:00+01:00,CDB005,2023-02-21,204.3451322032287,0.0,204.3451322032287
2023-02-21 05:45:00+01:00,CDB005,2023-02-21,166.85535608019148,0.0,166.85535608019148
2023-02-21 06:00:00+01:00,CDB005,2023-02-21,214.59557484314504,0.0,214.59557484314504
2023-02-21 06:15:00+01:00,CDB005,2023-02-21,216.7910714830671,0.0,216.7910714830671
2023-02-21 06:30:00+01:00,CDB005,2023-02-21,152.8442473284966,0.0,152.8442473284966
2023-02-21 06:45:00+01:00,CDB005,2023-02-21,193.20892810821533,0.0,193.20892810821533
2023-02-21 07:00:00+01:00,CDB005,2023-02-21,186.69026494659153,0.0,186.69026494659153
2023-02-21 07:15:00+01:00,CDB005,2023-02-21,165.31428609575545,0.0,165.31428609575545
2023-02-21 07:30:00+01:00,CDB005,2023-02-21,211.4345137334503,0.0,211.4345137334503
2023-02-21 07:45:00+01:00,CDB005,2023-02-21,351.45089217594693,0.0,351.45089217594693
2023-02-21 08:00:00+01:00,CDB005,2023-02-21,238.36460086518684,0.0,238.36460086518684
2023-02-21 08:15:00+01:00,CDB005,2023-02-21,256.53035722460066,0.0,256.53035722460066
2023-02-21 08:30:00+01:00,CDB005,2023-02-21,187.08849625038889,0.0,187.08849625038889
2023-02-21 08:45:00+01:00,CDB005,2023-02-21,522.145533152989,0.0,522.145533152989
2023-02-21 09:00:00+01:00,CDB005,2023-02-21,394.9964613112728,0.0,394.9964613112728
2023-02-21 09:15:00+01:00,CDB005,2023-02-21,222.7857141494751,0.0,222.7857141494751
2023-02-21 09:30:00+01:00,CDB005,2023-02-21,197.80265524535054,0.0,197.80265524535054
2023-02-21 09:45:00+01:00,CDB005,2023-02-21,239.03214263916016,0.0,239.03214263916016
2023-02-21 10:00:00+01:00,CDB005,2023-02-21,258.50973456728775,0.0,258.50973456728775
2023-02-21 10:15:00+01:00,CDB005,2023-02-21,288.9366069521223,0.0,288.9366069521223
2023-02-21 10:30:00+01:00,CDB005,2023-02-21,172.06106243302338,0.0,172.06106243302338
2023-02-21 10:45:00+01:00,CDB005,2023-02-21,385.09821333203996,0.0,385.09821333203996
2023-02-21 11:00:00+01:00,CDB005,2023-02-21,243.9734503821989,0.0,243.9734503821989
2023-02-21 11:15:00+01:00,CDB005,2023-02-21,174.29553604125977,0.0,174.29553604125977
2023-02-21 11:30:00+01:00,CDB005,2023-02-21,633.5920360193843,0.0,633.5920360193843
2023-02-21 11:45:00+01:00,CDB005,2023-02-21,356.7687500544957,0.0,356.7687500544957
2023-02-21 12:00:00+01:00,CDB005,2023-02-21,332.3849549420112,0.0,332.3849549420112
2023-02-21 12:15:00+01:00,CDB005,2023-02-21,339.1723210471017,0.0,339.1723210471017
2023-02-21 12:30:00+01:00,CDB005,2023-02-21,248.08584041089082,0.0,248.08584041089082
2023-02-21 12:45:00+01:00,CDB005,2023-02-21,295.0687495640346,0.0,295.0687495640346
2023-02-21 13:00:00+01:00,CDB005,2023-02-21,342.69911490921425,0.0,342.69911490921425
2023-02-21 13:15:00+01:00,CDB005,2023-02-21,321.1223214013236,0.0,321.1223214013236
2023-02-21 13:30:00+01:00,CDB005,2023-02-21,249.79999981095307,0.0,249.79999981095307
2023-02-21 13:45:00+01:00,CDB005,2023-02-21,307.5339264188494,0.0,307.5339264188494
2023-02-21 14:00:00+01:00,CDB005,2023-02-21,259.657522285934,0.0,259.657522285934
2023-02-21 14:15:00+01:00,CDB005,2023-02-21,246.08482033865792,0.0,246.08482033865792
2023-02-21 14:30:00+01:00,CDB005,2023-02-21,236.56725642111448,0.0,236.56725642111448
2023-02-21 14:45:00+01:00,CDB005,2023-02-21,246.04642854418074,0.0,246.04642854418074
2023-02-21 15:00:00+01:00,CDB005,2023-02-21,231.4469025198337,0.0,231.4469025198337
2023-02-21 15:15:00+01:00,CDB005,2023-02-21,166.1071421759469,0.0,166.1071421759469
2023-02-21 15:30:00+01:00,CDB005,2023-02-21,241.92300833643012,0.0,241.92300833643012
2023-02-21 15:45:00+01:00,CDB005,2023-02-21,234.42857142857142,0.0,234.42857142857142
2023-02-21 16:00:00+01:00,CDB005,2023-02-21,283.54690335704163,0.0,283.54690335704163
2023-02-21 16:15:00+01:00,CDB005,2023-02-21,226.81160695212228,0.0,226.81160695212228
2023-02-21 16:30:00+01:00,CDB005,2023-02-21,194.39557559933283,0.0,194.39557559933283
2023-02-21 16:45:00+01:00,CDB005,2023-02-21,433.66696303231373,0.0,433.66696303231373
2023-02-21 17:00:00+01:00,CDB005,2023-02-21,919.4194716732059,0.0,919.4194716732059
2023-02-21 17:15:00+01:00,CDB005,2023-02-21,306.6223211288452,0.0,306.6223211288452
2023-02-21 17:30:00+01:00,CDB005,2023-02-21,243.77522061778382,0.0,243.77522061778382
2023-02-21 17:45:00+01:00,CDB005,2023-02-21,227.4616062981742,0.0,227.4616062981742
2023-02-21 18:00:00+01:00,CDB005,2023-02-21,1907.1991208506897,0.0,1907.1991208506897
2023-02-21 18:15:00+01:00,CDB005,2023-02-21,811.4267832892282,0.0,811.4267832892282
2023-02-21 18:30:00+01:00,CDB005,2023-02-21,268.4707969733044,0.0,268.4707969733044
2023-02-21 18:45:00+01:00,CDB005,2023-02-21,350.10446330479215,0.0,350.10446330479215
2023-02-21 19:00:00+01:00,CDB005,2023-02-21,337.8876115917105,0.0,337.8876115917105
2023-02-21 19:15:00+01:00,CDB005,2023-02-21,809.5392804827009,0.0,809.5392804827009
2023-02-21 19:30:00+01:00,CDB005,2023-02-21,654.6398218205545,0.0,654.6398218205545
2023-02-21 19:45:00+01:00,CDB005,2023-02-21,406.1910716465541,0.0,406.1910716465541
2023-02-21 20:00:00+01:00,CDB005,2023-02-21,323.7353982841019,0.0,323.7353982841019
2023-02-21 20:15:00+01:00,CDB005,2023-02-21,351.6375010354178,0.0,351.6375010354178
2023-02-21 20:30:00+01:00,CDB005,2023-02-21,347.1725669118155,0.0,347.1725669118155
2023-02-21 20:45:00+01:00,CDB005,2023-02-21,297.364285332816,0.0,297.364285332816
2023-02-21 21:00:00+01:00,CDB005,2023-02-21,250.21858458392387,0.0,250.21858458392387
2023-02-21 21:15:00+01:00,CDB005,2023-02-21,258.76607159205844,0.0,258.76607159205844
2023-02-21 21:30:00+01:00,CDB005,2023-02-21,488.92123629139587,0.0,488.92123629139587
2023-02-21 21:45:00+01:00,CDB005,2023-02-21,189.7401785169329,0.0,189.7401785169329
2023-02-21 22:00:00+01:00,CDB005,2023-02-21,180.16017664006327,0.0,180.16017664006327
2023-02-21 22:15:00+01:00,CDB005,2023-02-21,194.29821395874023,0.0,194.29821395874023
2023-02-21 22:30:00+01:00,CDB005,2023-02-21,149.81150446528883,0.0,149.81150446528883
2023-02-21 22:45:00+01:00,CDB005,2023-02-21,202.46785831451416,0.0,202.46785831451416
2023-02-21 23:00:00+01:00,CDB005,2023-02-21,297.0769903132346,0.0,297.0769903132346
2023-02-21 23:15:00+01:00,CDB005,2023-02-21,1044.158928326198,0.0,1044.158928326198
2023-02-21 23:30:00+01:00,CDB005,2023-02-21,936.2362857244711,0.0,936.2362857244711
2023-02-21 23:45:00+01:00,CDB005,2023-02-21,173.18303544180733,0.0,173.18303544180733
2023-02-22 00:00:00+01:00,CDB005,2023-02-22,186.80354093028382,0.0,186.80354093028382
2023-02-22 00:15:00+01:00,CDB005,2023-02-22,213.37499931880407,0.0,213.37499931880407
2023-02-22 00:30:00+01:00,CDB005,2023-02-22,213.8752218600923,0.0,213.8752218600923
2023-02-22 00:45:00+01:00,CDB005,2023-02-22,182.01875012261527,0.0,182.01875012261527
2023-02-22 01:00:00+01:00,CDB005,2023-02-22,153.36991166646501,0.0,153.36991166646501
2023-02-22 01:15:00+01:00,CDB005,2023-02-22,1374.9955260413033,0.0,1374.9955260413033
2023-02-22 01:30:00+01:00,CDB005,2023-02-22,1331.4964607711388,0.0,1331.4964607711388
2023-02-22 01:45:00+01:00,CDB005,2023-02-22,149.8357141358512,0.0,149.8357141358512
2023-02-22 02:00:00+01:00,CDB005,2023-02-22,137.75221198427994,0.0,137.75221198427994
2023-02-22 02:15:00+01:00,CDB005,2023-02-22,178.75357178279333,0.0,178.75357178279333
2023-02-22 02:30:00+01:00,CDB005,2023-02-22,173.52477919316925,0.0,173.52477919316925
2023-02-22 02:45:00+01:00,CDB005,2023-02-22,123.05625029972622,0.0,123.05625029972622
2023-02-22 03:00:00+01:00,CDB005,2023-02-22,160.2389389308153,0.0,160.2389389308153
2023-02-22 03:15:00+01:00,CDB005,2023-02-22,164.3232137135097,0.0,164.3232137135097
2023-02-22 03:30:00+01:00,CDB005,2023-02-22,108.64778717851217,0.0,108.64778717851217
2023-02-22 03:45:00+01:00,CDB005,2023-02-22,136.10714306150163,0.0,136.10714306150163
2023-02-22 04:00:00+01:00,CDB005,2023-02-22,150.9796468008936,0.0,150.9796468008936
2023-02-22 04:15:00+01:00,CDB005,2023-02-22,131.28303595951624,0.0,131.28303595951624
2023-02-22 04:30:00+01:00,CDB005,2023-02-22,100.05575284704697,0.0,100.05575284704697
2023-02-22 04:45:00+01:00,CDB005,2023-02-22,146.69017941611153,0.0,146.69017941611153
2023-02-22 05:00:00+01:00,CDB005,2023-02-22,128.90973514793194,0.0,128.90973514793194
2023-02-22 05:15:00+01:00,CDB005,2023-02-22,105.89732142857143,0.0,105.89732142857143
2023-02-22 05:30:00+01:00,CDB005,2023-02-22,230.59292048901582,0.0,230.59292048901582
2023-02-22 05:45:00+01:00,CDB005,2023-02-22,190.6500002997262,0.0,190.6500002997262
2023-02-22 06:00:00+01:00,CDB005,2023-02-22,171.99380628197594,0.0,171.99380628197594
2023-02-22 06:15:00+01:00,CDB005,2023-02-22,223.4473217555455,0.0,223.4473217555455
2023-02-22 06:30:00+01:00,CDB005,2023-02-22,205.25398173374413,0.0,205.25398173374413
2023-02-22 06:45:00+01:00,CDB005,2023-02-22,151.00000054495675,0.0,151.00000054495675
2023-02-22 07:00:00+01:00,CDB005,2023-02-22,350.9371694379148,0.0,350.9371694379148
2023-02-22 07:15:00+01:00,CDB005,2023-02-22,315.5017874581473,0.0,315.5017874581473
2023-02-22 07:30:00+01:00,CDB005,2023-02-22,244.66460101372374,0.0,244.66460101372374
2023-02-22 07:45:00+01:00,CDB005,2023-02-22,425.4589283806937,0.0,425.4589283806937
2023-02-22 08:00:00+01:00,CDB005,2023-02-22,299.76194682163475,0.0,299.76194682163475
2023-02-22 08:15:00+01:00,CDB005,2023-02-22,329.4249995095389,0.0,329.4249995095389
2023-02-22 08:30:00+01:00,CDB005,2023-02-22,315.32389426442376,0.0,315.32389426442376
2023-02-22 08:45:00+01:00,CDB005,2023-02-22,150.01517813546317,0.0,150.01517813546317
2023-02-22 09:00:00+01:00,CDB005,2023-02-22,234.86725704226873,0.0,234.86725704226873
2023-02-22 09:15:00+01:00,CDB005,2023-02-22,208.86071491241455,0.0,208.86071491241455
2023-02-22 09:30:00+01:00,CDB005,2023-02-22,183.92566404089465,0.0,183.92566404089465
2023-02-22 09:45:00+01:00,CDB005,2023-02-22,182.88839258466447,0.0,182.88839258466447
2023-02-22 10:00:00+01:00,CDB005,2023-02-22,201.78053108147816,0.0,201.78053108147816
2023-02-22 10:15:00+01:00,CDB005,2023-02-22,161.86517892565047,0.0,161.86517892565047
2023-02-22 10:30:00+01:00,CDB005,2023-02-22,229.7761058976165,0.0,229.7761058976165
2023-02-22 10:45:00+01:00,CDB005,2023-02-22,264.95892688206266,0.0,264.95892688206266
2023-02-22 11:00:00+01:00,CDB005,2023-02-22,167.0380524491842,0.0,167.0380524491842
2023-02-22 11:15:00+01:00,CDB005,2023-02-22,188.84464263916016,0.0,188.84464263916016
2023-02-22 11:30:00+01:00,CDB005,2023-02-22,587.4159318366937,0.0,587.4159318366937
2023-02-22 11:45:00+01:00,CDB005,2023-02-22,156.2473202432905,0.0,156.2473202432905
2023-02-22 12:00:00+01:00,CDB005,2023-02-22,192.8761059246232,0.0,192.8761059246232
2023-02-22 12:15:00+01:00,CDB005,2023-02-22,184.0017855507987,0.0,184.0017855507987
2023-02-22 12:30:00+01:00,CDB005,2023-02-22,140.5566375192288,0.0,140.5566375192288
2023-02-22 12:45:00+01:00,CDB005,2023-02-22,210.5116070338658,0.0,210.5116070338658
2023-02-22 13:00:00+01:00,CDB005,2023-02-22,140.25575101059096,0.0,140.25575101059096
2023-02-22 13:15:00+01:00,CDB005,2023-02-22,183.49374982288904,0.0,183.49374982288904
2023-02-22 13:30:00+01:00,CDB005,2023-02-22,191.5849554011252,0.0,191.5849554011252
2023-02-22 13:45:00+01:00,CDB005,2023-02-22,139.51874950953894,0.0,139.51874950953894
2023-02-22 14:00:00+01:00,CDB005,2023-02-22,173.2610614742853,0.0,173.2610614742853
2023-02-22 14:15:00+01:00,CDB005,2023-02-22,184.00625024523055,0.0,184.00625024523055
2023-02-22 14:30:00+01:00,CDB005,2023-02-22,160.8725643326751,0.0,160.8725643326751
2023-02-22 14:45:00+01:00,CDB005,2023-02-22,177.70178644997733,0.0,177.70178644997733
2023-02-22 15:00:00+01:00,CDB005,2023-02-22,130.44867237057306,0.0,130.44867237057306
2023-02-22 15:15:00+01:00,CDB005,2023-02-22,144.88214206695557,0.0,144.88214206695557
2023-02-22 15:30:00+01:00,CDB005,2023-02-22,189.55309694003216,0.0,189.55309694003216
2023-02-22 15:45:00+01:00,CDB005,2023-02-22,142.9955357824053,0.0,142.9955357824053
2023-02-22 16:00:00+01:00,CDB005,2023-02-22,139.09380549878145,0.0,139.09380549878145
2023-02-22 16:15:00+01:00,CDB005,2023-02-22,474.29196275983537,0.0,474.29196275983537
