home_id,day,ts,p_cons,p_prod,p_tot
CDB002,2023-04-28,2023-04-28 21:14:56+02:00,351.0,4.5,355.5
CDB002,2023-04-28,2023-04-28 21:15:04+02:00,351.5,4.5,356.0
CDB002,2023-04-28,2023-04-28 21:15:12+02:00,351.0,4.5,355.5
CDB002,2023-04-28,2023-04-28 21:15:20+02:00,350.1000061035156,4.5,354.6000061035156
CDB002,2023-04-28,2023-04-28 21:15:28+02:00,349.70001220703125,4.5,354.20001220703125
CDB002,2023-04-28,2023-04-28 21:15:36+02:00,350.1000061035156,4.5,354.6000061035156
CDB002,2023-04-28,2023-04-28 21:15:44+02:00,354.20001220703125,4.5,358.70001220703125
CDB002,2023-04-28,2023-04-28 21:15:52+02:00,389.2999877929688,4.5,393.7999877929688
CDB002,2023-04-28,2023-04-28 21:16:00+02:00,447.2999877929688,4.5,451.7999877929688
CDB002,2023-04-28,2023-04-28 21:16:08+02:00,457.7000122070313,4.900000095367432,462.6000061035156
CDB002,2023-04-28,2023-04-28 21:16:16+02:00,454.5,4.5,459.0
CDB002,2023-04-28,2023-04-28 21:16:24+02:00,454.5,4.5,459.0
CDB002,2023-04-28,2023-04-28 21:16:32+02:00,454.5,4.5,459.0
CDB002,2023-04-28,2023-04-28 21:16:40+02:00,455.0,4.5,459.5
CDB002,2023-04-28,2023-04-28 21:16:48+02:00,454.5,4.5,459.0
CDB002,2023-04-28,2023-04-28 21:16:56+02:00,407.2000122070313,4.5,411.7000122070313
CDB002,2023-04-28,2023-04-28 21:17:04+02:00,350.1000061035156,4.5,354.6000061035156
CDB002,2023-04-28,2023-04-28 21:17:12+02:00,350.6000061035156,4.900000095367432,355.5
CDB002,2023-04-28,2023-04-28 21:17:20+02:00,350.1000061035156,4.5,354.6000061035156
CDB002,2023-04-28,2023-04-28 21:17:28+02:00,350.5,4.5,355.0
CDB002,2023-04-28,2023-04-28 21:17:36+02:00,351.5,4.5,356.0
CDB002,2023-04-28,2023-04-28 21:17:44+02:00,351.5,4.5,356.0
CDB002,2023-04-28,2023-04-28 21:17:52+02:00,351.1000061035156,4.900000095367432,356.0
CDB002,2023-04-28,2023-04-28 21:18:00+02:00,351.5,4.5,356.0
CDB002,2023-04-28,2023-04-28 21:18:08+02:00,351.8999938964844,4.5,356.3999938964844
CDB002,2023-04-28,2023-04-28 21:18:16+02:00,351.8999938964844,4.5,356.3999938964844
CDB002,2023-04-28,2023-04-28 21:18:24+02:00,351.0,4.5,355.5
CDB002,2023-04-28,2023-04-28 21:18:32+02:00,351.0,4.5,355.5
CDB002,2023-04-28,2023-04-28 21:18:40+02:00,348.70001220703125,4.5,353.20001220703125
CDB002,2023-04-28,2023-04-28 21:18:48+02:00,345.6000061035156,4.5,350.1000061035156
CDB002,2023-04-28,2023-04-28 21:18:56+02:00,342.8999938964844,4.5,347.3999938964844
CDB002,2023-04-28,2023-04-28 21:19:04+02:00,345.6000061035156,4.5,350.1000061035156
CDB002,2023-04-28,2023-04-28 21:19:12+02:00,343.79998779296875,4.5,348.29998779296875
CDB002,2023-04-28,2023-04-28 21:19:20+02:00,360.8999938964844,4.5,365.3999938964844
CDB002,2023-04-28,2023-04-28 21:19:28+02:00,390.1000061035156,4.5,394.6000061035156
CDB002,2023-04-28,2023-04-28 21:19:36+02:00,436.5,4.5,441.0
CDB002,2023-04-28,2023-04-28 21:19:44+02:00,445.5,4.5,450.0
CDB002,2023-04-28,2023-04-28 21:19:52+02:00,445.1000061035156,4.5,449.6000061035156
CDB002,2023-04-28,2023-04-28 21:20:00+02:00,444.1000061035156,4.5,448.6000061035156
CDB002,2023-04-28,2023-04-28 21:20:08+02:00,442.7999877929688,4.099999904632568,446.8999938964844
CDB002,2023-04-28,2023-04-28 21:20:16+02:00,442.7999877929688,4.099999904632568,446.8999938964844
CDB002,2023-04-28,2023-04-28 21:20:24+02:00,436.0,4.5,440.5
CDB002,2023-04-28,2023-04-28 21:20:32+02:00,339.79998779296875,4.5,344.29998779296875
CDB002,2023-04-28,2023-04-28 21:20:40+02:00,339.3999938964844,4.900000095367432,344.29998779296875
CDB002,2023-04-28,2023-04-28 21:20:48+02:00,339.79998779296875,4.5,344.29998779296875
